U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.717;0.712;0.71;0.712;0.708;3.5538;53.314;0.53314
0.717;0.712;0.71;0.712;0.708;3.5538;53.27;0.5327
0.717;0.712;0.71;0.712;0.708;3.5538;53.25;0.5325
0.717;0.712;0.711;0.712;0.708;3.555;53.202;0.53202
0.717;0.712;0.71;0.712;0.708;3.5538;53.197;0.53197
0.717;0.712;0.711;0.712;0.709;3.5562;53.182;0.53182
0.717;0.712;0.71;0.712;0.708;3.5538;53.162;0.53162
0.717;0.712;0.711;0.712;0.708;3.555;53.162;0.53162
0.717;0.712;0.711;0.712;0.708;3.555;53.158;0.53158
0.717;0.712;0.711;0.712;0.709;3.5562;53.094;0.53094
0.717;0.712;0.71;0.712;0.708;3.5538;53.114;0.53114
0.717;0.712;0.711;0.712;0.709;3.5562;53.089;0.53089
0.717;0.712;0.711;0.712;0.708;3.555;53.045;0.53045
0.717;0.713;0.711;0.713;0.709;3.5586;52.996;0.52996
0.717;0.712;0.711;0.712;0.708;3.555;52.987;0.52987
0.717;0.713;0.711;0.713;0.709;3.5586;52.987;0.52987
0.717;0.712;0.711;0.712;0.709;3.5562;52.967;0.52967
0.717;0.713;0.711;0.713;0.709;3.5586;52.948;0.52948
0.717;0.713;0.711;0.712;0.708;3.5562;52.923;0.52923
0.717;0.713;0.711;0.713;0.709;3.5586;52.884;0.52884
0.717;0.713;0.711;0.713;0.708;3.5574;52.874;0.52874
0.718;0.713;0.711;0.713;0.709;3.5588;52.889;0.52889
0.717;0.713;0.711;0.713;0.709;3.5586;52.85;0.5285
0.717;0.713;0.712;0.713;0.709;3.5598;52.796;0.52796
0.717;0.713;0.711;0.713;0.709;3.5586;52.801;0.52801
0.717;0.713;0.711;0.713;0.709;3.5586;52.796;0.52796
0.717;0.713;0.711;0.713;0.709;3.5586;52.791;0.52791
0.717;0.713;0.711;0.713;0.709;3.5586;52.767;0.52767
0.717;0.713;0.712;0.713;0.709;3.5598;52.747;0.52747
0.717;0.714;0.712;0.713;0.709;3.561;52.689;0.52689
0.717;0.713;0.711;0.713;0.709;3.5586;52.694;0.52694
0.718;0.714;0.712;0.713;0.709;3.5612;52.659;0.52659
0.718;0.713;0.712;0.713;0.709;3.56;52.669;0.52669
0.718;0.714;0.712;0.713;0.709;3.5612;52.635;0.52635
0.718;0.713;0.712;0.713;0.709;3.56;52.596;0.52596
0.718;0.714;0.712;0.713;0.709;3.5612;52.576;0.52576
0.718;0.714;0.712;0.713;0.71;3.5624;52.572;0.52572
0.718;0.714;0.712;0.714;0.709;3.5624;52.576;0.52576
0.718;0.714;0.712;0.713;0.709;3.5612;52.557;0.52557
0.718;0.714;0.712;0.714;0.71;3.5636;52.493;0.52493
0.718;0.714;0.712;0.714;0.71;3.5636;52.474;0.52474
0.718;0.714;0.712;0.714;0.71;3.5636;52.464;0.52464
0.718;0.714;0.712;0.714;0.71;3.5636;52.474;0.52474
0.718;0.714;0.712;0.714;0.71;3.5636;52.43;0.5243
0.718;0.714;0.712;0.714;0.71;3.5636;52.391;0.52391
0.718;0.714;0.713;0.714;0.71;3.5648;52.396;0.52396
0.718;0.714;0.713;0.714;0.71;3.5648;52.371;0.52371
0.718;0.714;0.713;0.714;0.71;3.5648;52.362;0.52362
0.718;0.714;0.712;0.714;0.71;3.5636;52.332;0.52332
0.718;0.714;0.712;0.714;0.71;3.5636;52.298;0.52298
0.718;0.714;0.712;0.714;0.71;3.5636;52.288;0.52288
0.718;0.714;0.712;0.714;0.71;3.5636;52.274;0.52274
0.718;0.714;0.713;0.714;0.71;3.5648;52.22;0.5222
0.718;0.714;0.713;0.714;0.71;3.5648;52.191;0.52191
0.718;0.714;0.713;0.714;0.71;3.5648;52.186;0.52186
0.718;0.714;0.713;0.714;0.71;3.5648;52.161;0.52161
0.718;0.714;0.713;0.714;0.71;3.5648;52.161;0.52161
0.719;0.715;0.713;0.714;0.71;3.5662;52.132;0.52132
0.719;0.714;0.713;0.714;0.71;3.565;52.093;0.52093
0.719;0.714;0.713;0.714;0.71;3.565;52.093;0.52093
0.719;0.714;0.713;0.715;0.71;3.5662;52.093;0.52093
0.719;0.715;0.714;0.715;0.71;3.5686;52.064;0.52064
0.719;0.715;0.713;0.715;0.711;3.5686;52.034;0.52034
0.719;0.715;0.714;0.715;0.711;3.5698;51.995;0.51995
0.719;0.715;0.713;0.715;0.71;3.5674;51.981;0.51981
0.719;0.715;0.714;0.715;0.711;3.5698;51.956;0.51956
0.719;0.715;0.713;0.715;0.711;3.5686;51.951;0.51951
0.719;0.715;0.714;0.715;0.711;3.5698;51.99;0.5199
0.719;0.715;0.713;0.714;0.711;3.5674;51.937;0.51937
0.72;0.715;0.714;0.715;0.711;3.57;51.888;0.51888
0.719;0.715;0.714;0.715;0.711;3.5698;51.873;0.51873
0.719;0.715;0.714;0.715;0.711;3.5698;51.858;0.51858
0.719;0.715;0.714;0.715;0.711;3.5698;51.839;0.51839
0.72;0.715;0.714;0.715;0.711;3.57;51.829;0.51829
0.72;0.715;0.714;0.715;0.711;3.57;51.785;0.51785
0.72;0.715;0.714;0.715;0.711;3.57;51.746;0.51746
0.719;0.715;0.714;0.715;0.711;3.5698;51.741;0.51741
0.72;0.715;0.714;0.715;0.711;3.57;51.756;0.51756
0.719;0.715;0.714;0.715;0.711;3.5698;51.731;0.51731
0.72;0.715;0.714;0.715;0.711;3.57;51.692;0.51692
0.72;0.715;0.714;0.715;0.711;3.57;51.639;0.51639
0.72;0.716;0.714;0.715;0.711;3.5712;51.639;0.51639
0.72;0.715;0.714;0.715;0.711;3.57;51.648;0.51648
0.72;0.715;0.714;0.715;0.711;3.57;51.629;0.51629
0.72;0.716;0.714;0.715;0.711;3.5712;51.604;0.51604
0.72;0.715;0.714;0.715;0.712;3.5712;51.6;0.516
0.72;0.716;0.714;0.716;0.712;3.5736;51.561;0.51561
0.72;0.716;0.714;0.715;0.712;3.5724;51.551;0.51551
0.72;0.716;0.715;0.715;0.712;3.5736;51.531;0.51531
0.72;0.716;0.714;0.715;0.711;3.5712;51.502;0.51502
0.72;0.716;0.715;0.715;0.712;3.5736;51.502;0.51502
0.72;0.716;0.714;0.715;0.712;3.5724;51.473;0.51473
0.72;0.716;0.715;0.715;0.712;3.5736;51.453;0.51453
0.72;0.716;0.715;0.716;0.712;3.5748;51.429;0.51429
0.72;0.716;0.715;0.715;0.712;3.5736;51.409;0.51409
0.72;0.717;0.715;0.716;0.712;3.576;51.39;0.5139
0.72;0.716;0.715;0.716;0.712;3.5748;51.36;0.5136
0.72;0.716;0.715;0.716;0.712;3.5748;51.36;0.5136
0.72;0.716;0.715;0.716;0.712;3.5748;51.316;0.51316
0.72;0.716;0.715;0.716;0.712;3.5748;51.302;0.51302
0.72;0.717;0.715;0.716;0.712;3.576;51.233;0.51233
0.72;0.716;0.715;0.716;0.712;3.5748;51.228;0.51228
0.72;0.717;0.715;0.716;0.712;3.576;51.224;0.51224
0.721;0.717;0.715;0.716;0.712;3.5762;51.209;0.51209
0.721;0.717;0.715;0.716;0.712;3.5762;51.194;0.51194
0.721;0.717;0.715;0.716;0.712;3.5762;51.145;0.51145
0.721;0.717;0.715;0.716;0.712;3.5762;51.155;0.51155
0.721;0.717;0.715;0.716;0.713;3.5774;51.121;0.51121
0.721;0.717;0.715;0.716;0.712;3.5762;51.111;0.51111
0.721;0.717;0.716;0.716;0.713;3.5786;51.101;0.51101
0.721;0.717;0.715;0.716;0.712;3.5762;51.038;0.51038
0.721;0.717;0.715;0.716;0.713;3.5774;51.043;0.51043
0.721;0.717;0.715;0.716;0.713;3.5774;51.033;0.51033
0.721;0.717;0.716;0.717;0.713;3.5798;51.014;0.51014
0.721;0.717;0.716;0.716;0.713;3.5786;51.004;0.51004
0.721;0.717;0.716;0.717;0.713;3.5798;50.926;0.50926
0.721;0.717;0.716;0.716;0.713;3.5786;50.97;0.5097
0.721;0.717;0.716;0.717;0.713;3.5798;50.94;0.5094
0.721;0.717;0.716;0.717;0.713;3.5798;50.911;0.50911
0.721;0.717;0.716;0.717;0.713;3.5798;50.911;0.50911
0.721;0.717;0.716;0.717;0.713;3.5798;50.887;0.50887
0.721;0.717;0.716;0.717;0.713;3.5798;50.833;0.50833
0.721;0.717;0.716;0.717;0.713;3.5798;50.833;0.50833
0.721;0.717;0.716;0.717;0.713;3.5798;50.818;0.50818
0.721;0.717;0.716;0.717;0.713;3.5798;50.804;0.50804
0.721;0.717;0.716;0.717;0.713;3.5798;50.755;0.50755
0.721;0.718;0.716;0.717;0.714;3.5822;50.745;0.50745
0.721;0.718;0.716;0.717;0.713;3.581;50.711;0.50711
0.721;0.717;0.716;0.717;0.713;3.5798;50.711;0.50711
0.721;0.717;0.716;0.717;0.713;3.5798;50.716;0.50716
0.721;0.717;0.716;0.717;0.714;3.581;50.691;0.50691
0.722;0.718;0.716;0.717;0.714;3.5824;50.657;0.50657
0.721;0.717;0.716;0.717;0.713;3.5798;50.633;0.50633
0.722;0.718;0.716;0.717;0.713;3.5812;50.623;0.50623
0.722;0.717;0.716;0.717;0.713;3.58;50.623;0.50623
0.722;0.718;0.716;0.717;0.714;3.5824;50.603;0.50603
0.722;0.718;0.716;0.717;0.714;3.5824;50.53;0.5053
0.722;0.718;0.716;0.717;0.714;3.5824;50.535;0.50535
0.722;0.718;0.716;0.717;0.713;3.5812;50.51;0.5051
0.722;0.718;0.717;0.717;0.714;3.5836;50.515;0.50515
0.722;0.718;0.716;0.717;0.714;3.5824;50.481;0.50481
0.722;0.718;0.716;0.717;0.714;3.5824;50.432;0.50432
0.722;0.718;0.716;0.717;0.714;3.5824;50.423;0.50423
0.722;0.718;0.717;0.717;0.714;3.5836;50.413;0.50413
0.722;0.718;0.717;0.717;0.714;3.5836;50.423;0.50423
0.722;0.718;0.717;0.717;0.714;3.5836;50.408;0.50408
0.722;0.718;0.717;0.717;0.714;3.5836;50.369;0.50369
0.722;0.718;0.716;0.717;0.714;3.5824;50.344;0.50344
0.722;0.719;0.717;0.718;0.714;3.586;50.33;0.5033
0.722;0.718;0.716;0.717;0.714;3.5824;50.33;0.5033
0.722;0.718;0.717;0.718;0.714;3.5848;50.33;0.5033
0.722;0.718;0.716;0.717;0.714;3.5824;50.291;0.50291
0.723;0.719;0.717;0.718;0.715;3.5874;50.237;0.50237
0.722;0.719;0.717;0.718;0.714;3.586;50.232;0.50232
0.723;0.719;0.717;0.718;0.715;3.5874;50.222;0.50222
0.722;0.719;0.717;0.718;0.715;3.5872;50.193;0.50193
0.722;0.719;0.717;0.718;0.715;3.5872;50.198;0.50198
0.722;0.719;0.717;0.718;0.714;3.586;50.178;0.50178
0.723;0.719;0.717;0.718;0.715;3.5874;50.134;0.50134
0.723;0.719;0.717;0.718;0.715;3.5874;50.13;0.5013
0.723;0.719;0.717;0.718;0.715;3.5874;50.105;0.50105
0.723;0.719;0.717;0.718;0.715;3.5874;50.1;0.501
0.723;0.719;0.717;0.718;0.715;3.5874;50.071;0.50071
0.723;0.719;0.717;0.718;0.715;3.5874;50.037;0.50037
0.723;0.719;0.717;0.718;0.715;3.5874;50.032;0.50032
0.723;0.719;0.717;0.718;0.715;3.5874;50.007;0.50007
0.723;0.719;0.717;0.718;0.715;3.5874;49.993;0.49993
0.723;0.719;0.717;0.718;0.715;3.5874;49.973;0.49973
0.723;0.72;0.718;0.718;0.715;3.5898;49.929;0.49929
0.723;0.719;0.718;0.718;0.715;3.5886;49.905;0.49905
0.723;0.719;0.717;0.718;0.715;3.5874;49.89;0.4989
0.723;0.719;0.717;0.718;0.715;3.5874;49.876;0.49876
0.723;0.72;0.718;0.719;0.715;3.591;49.88;0.4988
0.723;0.72;0.718;0.718;0.715;3.5898;49.841;0.49841
0.723;0.72;0.717;0.719;0.715;3.5898;49.841;0.49841
0.723;0.72;0.718;0.718;0.715;3.5898;49.832;0.49832
0.723;0.72;0.718;0.719;0.716;3.5922;49.749;0.49749
0.723;0.72;0.718;0.719;0.715;3.591;49.744;0.49744
0.723;0.72;0.718;0.719;0.716;3.5922;49.749;0.49749
0.723;0.72;0.718;0.719;0.715;3.591;49.729;0.49729
0.723;0.72;0.718;0.719;0.716;3.5922;49.69;0.4969
0.723;0.72;0.718;0.719;0.716;3.5922;49.695;0.49695
0.723;0.72;0.718;0.719;0.716;3.5922;49.67;0.4967
0.723;0.72;0.718;0.719;0.716;3.5922;49.646;0.49646
0.723;0.72;0.718;0.719;0.716;3.5922;49.636;0.49636
0.723;0.72;0.718;0.719;0.716;3.5922;49.583;0.49583
0.724;0.72;0.718;0.719;0.716;3.5924;49.563;0.49563
0.724;0.72;0.719;0.719;0.716;3.5936;49.548;0.49548
0.724;0.72;0.719;0.719;0.716;3.5936;49.529;0.49529
0.723;0.72;0.718;0.719;0.716;3.5922;49.495;0.49495
0.724;0.721;0.719;0.719;0.716;3.5948;49.48;0.4948
0.724;0.72;0.719;0.719;0.716;3.5936;49.48;0.4948
0.724;0.72;0.719;0.72;0.716;3.5948;49.451;0.49451
0.724;0.72;0.718;0.719;0.716;3.5924;49.446;0.49446
0.724;0.721;0.719;0.72;0.716;3.596;49.382;0.49382
0.724;0.72;0.719;0.719;0.716;3.5936;49.387;0.49387
0.724;0.72;0.719;0.72;0.716;3.5948;49.382;0.49382
0.724;0.72;0.719;0.719;0.716;3.5936;49.382;0.49382
0.724;0.721;0.719;0.72;0.716;3.596;49.343;0.49343
0.724;0.721;0.719;0.72;0.716;3.596;49.294;0.49294
0.724;0.721;0.719;0.72;0.717;3.5972;49.299;0.49299
0.724;0.721;0.719;0.72;0.716;3.596;49.275;0.49275
0.724;0.721;0.719;0.72;0.717;3.5972;49.255;0.49255
0.724;0.721;0.719;0.72;0.716;3.596;49.231;0.49231
0.724;0.721;0.72;0.72;0.717;3.5984;49.202;0.49202
0.724;0.721;0.719;0.72;0.717;3.5972;49.182;0.49182
0.725;0.721;0.72;0.721;0.717;3.5998;49.177;0.49177
0.724;0.721;0.719;0.72;0.717;3.5972;49.172;0.49172
0.725;0.721;0.719;0.72;0.717;3.5974;49.158;0.49158
0.725;0.721;0.719;0.72;0.717;3.5974;49.143;0.49143
0.725;0.722;0.72;0.721;0.717;3.601;49.084;0.49084
0.725;0.722;0.719;0.72;0.717;3.5986;49.05;0.4905
0.725;0.721;0.72;0.721;0.717;3.5998;49.055;0.49055
0.725;0.722;0.719;0.721;0.717;3.5998;49.04;0.4904
0.725;0.722;0.72;0.721;0.717;3.601;48.987;0.48987
0.725;0.721;0.72;0.72;0.717;3.5986;48.982;0.48982
0.725;0.722;0.72;0.721;0.717;3.601;48.982;0.48982
0.725;0.722;0.72;0.721;0.717;3.601;48.957;0.48957
0.725;0.722;0.72;0.721;0.717;3.601;48.938;0.48938
0.725;0.722;0.72;0.721;0.717;3.601;48.879;0.48879
0.725;0.722;0.72;0.721;0.717;3.601;48.884;0.48884
0.725;0.722;0.72;0.721;0.718;3.6022;48.86;0.4886
0.725;0.722;0.72;0.721;0.717;3.601;48.855;0.48855
0.726;0.722;0.72;0.721;0.717;3.6012;48.821;0.48821
0.725;0.722;0.72;0.721;0.717;3.601;48.782;0.48782
0.726;0.722;0.72;0.721;0.717;3.6012;48.777;0.48777
0.726;0.722;0.72;0.721;0.717;3.6012;48.752;0.48752
0.726;0.722;0.72;0.721;0.717;3.6012;48.747;0.48747
0.726;0.722;0.72;0.721;0.717;3.6012;48.762;0.48762
0.726;0.722;0.72;0.721;0.717;3.6012;48.728;0.48728
0.726;0.722;0.72;0.721;0.718;3.6024;48.674;0.48674
0.726;0.722;0.72;0.721;0.717;3.6012;48.655;0.48655
0.726;0.722;0.72;0.721;0.718;3.6024;48.664;0.48664
0.726;0.722;0.72;0.721;0.718;3.6024;48.635;0.48635
0.726;0.723;0.72;0.722;0.718;3.6048;48.581;0.48581
0.726;0.722;0.72;0.721;0.718;3.6024;48.581;0.48581
0.726;0.722;0.72;0.721;0.718;3.6024;48.586;0.48586
0.726;0.722;0.72;0.721;0.718;3.6024;48.581;0.48581
0.726;0.723;0.72;0.722;0.718;3.6048;48.489;0.48489
0.726;0.722;0.72;0.721;0.718;3.6024;48.479;0.48479
0.726;0.723;0.721;0.722;0.718;3.606;48.479;0.48479
0.726;0.723;0.721;0.722;0.718;3.606;48.474;0.48474
0.726;0.723;0.721;0.722;0.718;3.606;48.454;0.48454
0.726;0.722;0.721;0.722;0.718;3.6048;48.42;0.4842
0.726;0.722;0.721;0.722;0.718;3.6048;48.386;0.48386
0.727;0.723;0.721;0.722;0.718;3.6062;48.371;0.48371
0.726;0.723;0.721;0.722;0.719;3.6072;48.357;0.48357
0.727;0.723;0.721;0.722;0.719;3.6074;48.352;0.48352
0.727;0.723;0.721;0.722;0.718;3.6062;48.337;0.48337
0.727;0.723;0.721;0.722;0.719;3.6074;48.288;0.48288
0.727;0.723;0.721;0.722;0.719;3.6074;48.279;0.48279
0.727;0.723;0.721;0.722;0.719;3.6074;48.279;0.48279
0.727;0.723;0.721;0.722;0.719;3.6074;48.254;0.48254
0.727;0.723;0.721;0.722;0.719;3.6074;48.235;0.48235
0.727;0.723;0.721;0.722;0.719;3.6074;48.181;0.48181
0.727;0.723;0.721;0.722;0.719;3.6074;48.181;0.48181
0.727;0.723;0.721;0.722;0.719;3.6074;48.161;0.48161
0.727;0.723;0.721;0.722;0.719;3.6074;48.156;0.48156
0.727;0.723;0.721;0.722;0.719;3.6074;48.152;0.48152
0.727;0.723;0.721;0.722;0.719;3.6074;48.122;0.48122
0.727;0.723;0.721;0.722;0.72;3.6086;48.083;0.48083
0.727;0.723;0.721;0.722;0.719;3.6074;48.064;0.48064
0.727;0.723;0.721;0.722;0.719;3.6074;48.054;0.48054
0.727;0.723;0.721;0.722;0.719;3.6074;48.054;0.48054
0.727;0.723;0.721;0.722;0.719;3.6074;48.02;0.4802
0.727;0.723;0.721;0.722;0.719;3.6074;47.981;0.47981
0.727;0.724;0.722;0.723;0.719;3.611;47.961;0.47961
0.727;0.723;0.721;0.722;0.719;3.6074;47.966;0.47966
0.727;0.724;0.722;0.723;0.72;3.6122;47.932;0.47932
0.727;0.723;0.722;0.723;0.719;3.6098;47.888;0.47888
0.727;0.724;0.722;0.723;0.72;3.6122;47.883;0.47883
0.727;0.723;0.722;0.723;0.72;3.611;47.858;0.47858
0.727;0.724;0.722;0.723;0.72;3.6122;47.819;0.47819
0.727;0.724;0.722;0.723;0.72;3.6122;47.79;0.4779
0.728;0.724;0.722;0.723;0.72;3.6124;47.79;0.4779
0.727;0.724;0.722;0.723;0.72;3.6122;47.79;0.4779
0.728;0.724;0.722;0.723;0.72;3.6124;47.756;0.47756
0.728;0.724;0.722;0.723;0.72;3.6124;47.732;0.47732
0.728;0.724;0.722;0.723;0.72;3.6124;47.688;0.47688
0.727;0.724;0.722;0.723;0.72;3.6122;47.702;0.47702
0.728;0.724;0.722;0.723;0.72;3.6124;47.692;0.47692
0.728;0.724;0.722;0.723;0.72;3.6124;47.692;0.47692
0.728;0.724;0.722;0.723;0.72;3.6124;47.668;0.47668
0.728;0.724;0.722;0.724;0.72;3.6136;47.629;0.47629
0.728;0.724;0.722;0.724;0.72;3.6136;47.6;0.476
0.728;0.724;0.722;0.724;0.72;3.6136;47.595;0.47595
0.728;0.724;0.722;0.724;0.72;3.6136;47.551;0.47551
0.728;0.724;0.722;0.724;0.72;3.6136;47.556;0.47556
0.728;0.724;0.722;0.724;0.72;3.6136;47.536;0.47536
0.728;0.724;0.722;0.724;0.721;3.6148;47.497;0.47497
0.728;0.724;0.722;0.724;0.72;3.6136;47.497;0.47497
0.728;0.724;0.723;0.724;0.721;3.616;47.434;0.47434
0.728;0.725;0.723;0.724;0.721;3.6172;47.429;0.47429
0.728;0.725;0.723;0.724;0.721;3.6172;47.404;0.47404
0.728;0.725;0.723;0.724;0.721;3.6172;47.399;0.47399
0.728;0.724;0.723;0.724;0.721;3.616;47.399;0.47399
0.728;0.724;0.723;0.724;0.721;3.616;47.399;0.47399
0.728;0.724;0.723;0.724;0.721;3.616;47.355;0.47355
0.728;0.725;0.723;0.724;0.721;3.6172;47.341;0.47341
0.728;0.725;0.723;0.724;0.721;3.6172;47.292;0.47292
0.728;0.725;0.723;0.724;0.721;3.6172;47.277;0.47277
0.728;0.725;0.723;0.724;0.721;3.6172;47.238;0.47238
0.728;0.725;0.723;0.725;0.721;3.6184;47.219;0.47219
0.728;0.725;0.723;0.724;0.721;3.6172;47.204;0.47204
0.729;0.725;0.723;0.725;0.721;3.6186;47.199;0.47199
0.728;0.725;0.723;0.725;0.721;3.6184;47.199;0.47199
0.729;0.725;0.723;0.725;0.721;3.6186;47.18;0.4718
0.729;0.725;0.723;0.725;0.721;3.6186;47.136;0.47136
0.729;0.725;0.723;0.725;0.721;3.6186;47.101;0.47101
0.728;0.725;0.723;0.725;0.721;3.6184;47.106;0.47106
0.729;0.725;0.723;0.725;0.721;3.6186;47.101;0.47101
0.729;0.725;0.723;0.725;0.721;3.6186;47.087;0.47087
0.729;0.725;0.724;0.725;0.721;3.6198;47.048;0.47048
0.729;0.725;0.723;0.725;0.721;3.6186;47.009;0.47009
0.729;0.725;0.723;0.725;0.722;3.6198;47.009;0.47009
0.729;0.725;0.723;0.725;0.721;3.6186;46.999;0.46999
0.729;0.725;0.723;0.725;0.721;3.6186;46.974;0.46974
0.729;0.726;0.724;0.725;0.722;3.6222;46.931;0.46931
0.729;0.725;0.724;0.726;0.722;3.6222;46.906;0.46906
0.729;0.725;0.724;0.726;0.722;3.6222;46.906;0.46906
0.729;0.726;0.724;0.726;0.722;3.6234;46.882;0.46882
0.729;0.726;0.724;0.726;0.722;3.6234;46.838;0.46838
0.729;0.725;0.724;0.726;0.722;3.6222;46.833;0.46833
0.729;0.726;0.724;0.726;0.722;3.6234;46.818;0.46818
0.729;0.726;0.724;0.726;0.722;3.6234;46.779;0.46779
0.729;0.726;0.724;0.726;0.722;3.6234;46.73;0.4673
0.729;0.726;0.724;0.726;0.722;3.6234;46.73;0.4673
0.73;0.726;0.724;0.726;0.722;3.6236;46.73;0.4673
0.729;0.726;0.724;0.726;0.722;3.6234;46.725;0.46725
0.73;0.726;0.725;0.726;0.722;3.6248;46.686;0.46686
0.729;0.726;0.724;0.726;0.722;3.6234;46.642;0.46642
0.73;0.726;0.724;0.726;0.722;3.6236;46.628;0.46628
0.73;0.726;0.724;0.726;0.722;3.6236;46.642;0.46642
0.73;0.726;0.725;0.726;0.722;3.6248;46.613;0.46613
0.73;0.726;0.725;0.726;0.722;3.6248;46.594;0.46594
0.73;0.726;0.725;0.727;0.723;3.6272;46.525;0.46525
0.73;0.727;0.725;0.726;0.722;3.626;46.52;0.4652
0.73;0.726;0.725;0.726;0.722;3.6248;46.525;0.46525
0.73;0.726;0.725;0.726;0.722;3.6248;46.506;0.46506
0.73;0.727;0.725;0.726;0.722;3.626;46.52;0.4652
0.73;0.726;0.724;0.726;0.722;3.6236;46.486;0.46486
0.73;0.726;0.724;0.726;0.723;3.6248;46.442;0.46442
0.73;0.726;0.724;0.727;0.723;3.626;46.442;0.46442
0.73;0.727;0.725;0.727;0.723;3.6284;46.413;0.46413
0.73;0.726;0.725;0.726;0.723;3.626;46.374;0.46374
0.73;0.726;0.725;0.727;0.723;3.6272;46.34;0.4634
0.73;0.727;0.725;0.727;0.723;3.6284;46.335;0.46335
0.73;0.727;0.725;0.727;0.723;3.6284;46.33;0.4633
0.73;0.727;0.725;0.727;0.723;3.6284;46.325;0.46325
0.73;0.727;0.725;0.727;0.723;3.6284;46.291;0.46291
0.731;0.727;0.725;0.727;0.723;3.6286;46.227;0.46227
0.73;0.727;0.725;0.727;0.723;3.6284;46.237;0.46237
0.731;0.727;0.725;0.727;0.723;3.6286;46.232;0.46232
0.73;0.727;0.725;0.727;0.723;3.6284;46.217;0.46217
0.731;0.727;0.725;0.727;0.723;3.6286;46.203;0.46203
0.731;0.727;0.725;0.727;0.723;3.6286;46.174;0.46174
0.731;0.727;0.725;0.727;0.723;3.6286;46.149;0.46149
0.731;0.727;0.725;0.727;0.723;3.6286;46.13;0.4613
0.731;0.727;0.726;0.727;0.723;3.6298;46.11;0.4611
0.731;0.727;0.725;0.727;0.723;3.6286;46.105;0.46105
0.731;0.727;0.725;0.727;0.723;3.6286;46.076;0.46076
0.731;0.727;0.726;0.728;0.723;3.631;46.037;0.46037
0.731;0.727;0.725;0.727;0.723;3.6286;46.037;0.46037
0.731;0.728;0.726;0.727;0.724;3.6322;46.017;0.46017
0.731;0.727;0.726;0.728;0.724;3.6322;46.012;0.46012
0.731;0.728;0.726;0.728;0.724;3.6334;45.973;0.45973
0.731;0.728;0.726;0.728;0.724;3.6334;45.934;0.45934
0.731;0.728;0.726;0.728;0.724;3.6334;45.929;0.45929
0.731;0.728;0.726;0.728;0.724;3.6334;45.915;0.45915
0.731;0.728;0.726;0.728;0.724;3.6334;45.91;0.4591
0.731;0.728;0.726;0.728;0.724;3.6334;45.88;0.4588
0.731;0.728;0.726;0.728;0.724;3.6334;45.832;0.45832
0.731;0.728;0.726;0.728;0.724;3.6334;45.793;0.45793
0.731;0.728;0.726;0.728;0.724;3.6334;45.778;0.45778
0.731;0.728;0.726;0.728;0.724;3.6334;45.793;0.45793
0.731;0.728;0.726;0.728;0.724;3.6334;45.768;0.45768
0.731;0.728;0.726;0.728;0.724;3.6334;45.739;0.45739
0.732;0.728;0.726;0.728;0.724;3.6336;45.724;0.45724
0.732;0.728;0.726;0.728;0.724;3.6336;45.69;0.4569
0.731;0.728;0.726;0.728;0.724;3.6334;45.7;0.457
0.731;0.728;0.726;0.728;0.724;3.6334;45.661;0.45661
0.732;0.728;0.726;0.728;0.724;3.6336;45.651;0.45651
0.732;0.728;0.726;0.728;0.725;3.6348;45.627;0.45627
0.732;0.728;0.726;0.728;0.724;3.6336;45.587;0.45587
0.732;0.728;0.727;0.728;0.725;3.636;45.592;0.45592
0.732;0.728;0.727;0.728;0.725;3.636;45.563;0.45563
0.732;0.728;0.727;0.728;0.725;3.636;45.519;0.45519
0.732;0.728;0.727;0.729;0.725;3.6372;45.5;0.455
0.732;0.729;0.727;0.729;0.724;3.6372;45.48;0.4548
0.732;0.728;0.727;0.729;0.725;3.6372;45.47;0.4547
0.732;0.729;0.727;0.729;0.725;3.6384;45.446;0.45446
0.732;0.729;0.727;0.729;0.725;3.6384;45.431;0.45431
0.732;0.729;0.727;0.729;0.725;3.6384;45.397;0.45397
0.732;0.729;0.727;0.729;0.725;3.6384;45.407;0.45407
0.732;0.729;0.727;0.729;0.725;3.6384;45.373;0.45373
0.732;0.729;0.727;0.729;0.725;3.6384;45.348;0.45348
0.732;0.729;0.727;0.729;0.726;3.6396;45.319;0.45319
0.732;0.729;0.727;0.729;0.725;3.6384;45.299;0.45299
0.733;0.729;0.727;0.729;0.725;3.6386;45.29;0.4529
0.732;0.729;0.727;0.729;0.725;3.6384;45.28;0.4528
0.732;0.729;0.727;0.729;0.726;3.6396;45.246;0.45246
0.733;0.729;0.727;0.729;0.726;3.6398;45.236;0.45236
0.733;0.729;0.727;0.729;0.725;3.6386;45.187;0.45187
0.733;0.729;0.727;0.729;0.726;3.6398;45.172;0.45172
0.733;0.729;0.727;0.729;0.726;3.6398;45.167;0.45167
0.733;0.729;0.727;0.729;0.726;3.6398;45.172;0.45172
0.732;0.729;0.727;0.729;0.726;3.6396;45.153;0.45153
0.733;0.729;0.728;0.729;0.726;3.641;45.138;0.45138
0.733;0.729;0.727;0.729;0.726;3.6398;45.094;0.45094
0.733;0.729;0.728;0.729;0.726;3.641;45.07;0.4507
0.733;0.729;0.728;0.729;0.726;3.641;45.055;0.45055
0.733;0.729;0.728;0.729;0.726;3.641;45.05;0.4505
